DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,87.5,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 1 February 2024).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_MIDDLEAFR: Middle Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,71.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_MIDDLEAFR: Middle Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,73.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_MIDDLEAFR: Middle Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,74.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_MIDDLEAFR: Middle Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,76,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_MIDDLEAFR: Middle Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,77.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENA: Middle East and North Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,91.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENA: Middle East and North Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,92.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENA: Middle East and North Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,92.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENA: Middle East and North Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,93.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENA: Middle East and North Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,93.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENARO: Middle East and North Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,90.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENARO: Middle East and North Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,91.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENARO: Middle East and North Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,91.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENARO: Middle East and North Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,92.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENARO: Middle East and North Africa,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,92.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.3,0: Units,PCNT: %,RP: Reported,F: Free,,,,Definition includes other cadres that is not in alignment with the standard definition (Skilled birth attendant incl. auxiliary midwives (0.2)),,Mongolia Social Indicator Sample Survey - 2018. (Multiple Indicator Cluster Survey). Survey Findings Report. Ulaanbaatar: National Statistical Office of Mongolia; 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNE: Montenegro,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,98.8,0: Units,PCNT: %,RP: Reported,F: Free,,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,2018 Montenegro Multiple Indicator Cluster Survey and 2018 Montenegro Roma Settlements Multiple Indicator Cluster Survey; Survey Fndings Report. Podgorica: Statistical Office of Montenegro (MONSTAT); UNICEF; 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MSR: Montserrat,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,100,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Trained personnel),,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2001-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MSR: Montserrat,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,100,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Trained personnel),,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2001-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MSR: Montserrat,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,100,0: Units,PCNT: %,RP: Reported,F: Free,,,,Unclear definition of the cadres included (Skilled health personnel),,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 21 September 2023).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2001-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MAR: Morocco,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,86.6,0: Units,PCNT: %,RP: Reported,F: Free,,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,Enquête Nationale sur la Population et la Santé Familiale (ENPSF) 2018. Rapport final. Rabat: Ministère de la Santé [Morocco]; 2019 (in French).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2004-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,77.2,0: Units,PCNT: %,RP: Reported,F: Free,,,,"Definition includes other cadres that is not in alignment with the standard definition (Doctor, nurse/midwife  and auxilliary nurse midwife)",,Nepal Multiple Indicator Cluster Survey (MICS) 2019; Survey Findings Report. Kathmandu: Central Bureau of Statistics (CBS); UNICEF Nepal; 2020.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,80.1,0: Units,PCNT: %,RP: Reported,F: Free,,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife (doctor, nurse, auxiliary midwife)",,Ministry of Health and Population [Nepal]; New ERA; and ICF. 2023. Nepal Demographic and Health Survey2022. Kathmandu; Nepal: Ministry of Health and Population [Nepal].,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NZL: New Zealand,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,96.4,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Report on Maternity web tool [online database]. Birth place and year and DHB. Wellington: Ministry of Health [New Zealand]; 2020 (https://minhealthnz.shinyapps.io/Maternity_report_webtool/; accessed 8 January 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NZL: New Zealand,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,96.5,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,Report on Maternity web tool [online database]. Birth place and year and DHB. Wellington: Ministry of Health [New Zealand]; 2022 (https://minhealthnz.shinyapps.io/Maternity_report_webtool/; accessed 6 June 2022).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NZL: New Zealand,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,94.5,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,National Maternity Collection; Ministry of Health. New Zealand; 2022.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NZL: New Zealand,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,95.8,0: Units,PCNT: %,RP: Reported,F: Free,,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,The New Zealand Maternity Clinical Indicators. New Zealand; 2023. (https://www.tewhatuora.govt.nz/our-health-system/data-and-statistics/maternity-clinical-indicators/ accessed 22 September 2023).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NER: Niger,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,43.7,0: Units,PCNT: %,RP: Reported,F: Free,,,,"Definition includes other cadres that is not in alignment with the standard definition (doctor, midwife, nurse/ICP)",,L'Enquête Nationale sur la Fécondité et la Mortalité des Enfants; ENAFEME Niger 2021,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NGA: Nigeria,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,43.3,0: Units,PCNT: %,RP: Reported,F: Free,,,,Definition includes other cadres that is not in alignment with the standard definition,,Nigeria Demographic and Health Survey 2018. Abuja; Rockville; Maryland; USA: National Population Commission (NPC) [Nigeria]; ICF International; 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2003-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NGA: Nigeria,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,50.7,0: Units,PCNT: %,RP: Reported,F: Free,,,,"Definition includes other cadres that is not in alignment with the standard definition (Medical doctor, Nurse/Midwife, Other qualified (Auxiliary midwife, MCH Aide, Community Health Extension worker))",,National Bureau of Statistics (NBS) and United Nations Children's Fund (UNICEF). August; 2022.Multiple Indicator Cluster Survey 2021; Survey Findings Report. Abuja; Nigeria: National Bureau ofStatistics and United Nations Children's Fund.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),,EOF: End of fieldwork,,2003-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_NA: North America,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,98.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_NA: North America,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,98.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
